r1_temp,r1_pressure,r2_temp,r2_pressure,r2_c4yield,r2_c5yield,r2_ron,r2_pin,r2_Hydrogen,r2_n-Butane,r2_i-Butane,r2_n-Pentane,r2_i-Pentane,r2_n-Hexane,r2_2-Mpentane,r2_3-Mpentane,r2_22-Mbutane,r2_23-Mbutane,r2_n-Heptane,r2_2-Mhexane,r2_Cyclopentane,r2_Mcyclopentan,r2_Cyclohexane,r2_Benzene,r2_Ethane_,r2_Propane,r2_Methane,r1_charge_heater,process_yield,process_ron,process_Hydrogen,process_Methane,process_Ethane,process_Propane,process_i-Butane,process_n-Butane,process_i-Pentane,process_n-Pentane,process_Cyclopentane,process_22-Mbutane,process_23-Mbutane,process_2-Mpentane,process_3-Mpentane,process_n-Hexane,process_Mcyclopentan,process_Benzene,process_Cyclohexane,process_2-Mhexane,process_n-Heptane
138.0,60.0,146.0,80.0,0.105060049714566,0.297196268337187,83.1140925854563,136.172601858558,0.144307192192623,0.77952988846114,1.29306866862638,6.58196365931365,32.9476952131081,4.68876784391531,13.2739987053784,5.6536740874671,21.3587016388266,5.08591343310157,1.41300775343907,1.31215934722234,0.939625105201949,1.9324951711156,1.3722350478516,0.0,0.321277488738034,0.786101444791642,0.115478311248953,6406723.5635911,99.2099290586841,82.8118135640858,6.82050089992152e-05,0.000445296541577649,0.00223596408996914,0.0067245890825589,0.0120337665515438,0.00740219305529131,0.32668278664237,0.0657654274031769,0.00948182502251763,0.216451911516939,0.0516398312618596,0.134792131865306,0.0574162508017997,0.0476193677543364,0.0196266043637874,0.0,0.01393662622911,0.013326495282764,0.0143507275260925
138.0,60.0,144.0,80.0,0.0827226757064555,0.238098768338133,83.0872793525588,136.232850060531,0.146818159080627,0.75998894636157,1.27743000531575,6.57497459790781,32.9546847356542,4.70700941069145,13.2364844009692,5.65021661117413,21.4076626505991,5.05666563540808,1.44996368865359,1.27520344379875,0.939625116163313,1.94342057501307,1.42156205272788,0.0,0.316727530577954,0.766084127307447,0.115478312596086,5788564.78212774,99.4157162725777,82.840266707986,2.06467191183723e-05,0.00042677875295035,0.00219412478702434,0.00655761001134697,0.0119039825526608,0.00722678428746329,0.327368438529011,0.0658650127327205,0.00949795711224009,0.216845200368736,0.0512475902719836,0.134150129804496,0.0572651833306789,0.0477060988679328,0.0196968101179053,0.0,0.0144077198027685,0.0129243565298177,0.0146955754211461
138.0,60.0,142.0,80.0,0.0646510244513209,0.189962572948307,83.0467016799171,136.177141334349,0.149068813435378,0.742985618518033,1.26565771018506,6.58431535046093,32.9453444414722,4.74081118809597,13.2083860031579,5.65543997286275,21.4143210386183,5.02820126848465,1.48207271946921,1.24309444458314,0.939625127058855,1.9514756720461,1.47100578808057,0.0,0.31300583230443,0.749710697231388,0.115478313935129,5176646.05351069,99.6039828471771,82.8021092777016,8.31363497124979e-11,0.000164642389751927,0.00215090231795938,0.00641967873597545,0.0118124136927871,0.00707739752555281,0.328255747503103,0.0661820660324847,0.00949826430347085,0.216601313597119,0.0508647748440116,0.133615191927437,0.0572102193806561,0.0479579228576962,0.019741079312498,0.0,0.014880659382621,0.0125751134986835,0.0149926126150567
138.0,60.0,140.0,80.0,0.0500730231530418,0.150834529077494,82.9930423869677,136.010223791889,0.151085466359069,0.728049885273508,1.25709252998187,6.60912519092236,32.9205350508114,4.78869862792416,13.1914770933185,5.66878067963827,21.3812720903262,5.00041342206651,1.50961608503912,1.2155511100224,0.939625137750674,1.95705349478507,1.51984088671226,0.0,0.309966339252968,0.736338594566519,0.115478315249135,4570661.60453256,99.7317771909135,82.7145522399699,1.31899449711444e-14,1.03217550339764e-08,0.00176758113887525,0.00629890967213677,0.0117499801169138,0.00694751588462226,0.329058197066504,0.0665735690624169,0.00949104071835222,0.216008924492605,0.0505191598432593,0.133273561771783,0.057271752479035,0.0483802849175633,0.0197721378819973,0.0,0.0153549732614959,0.0122807291556221,0.0152516722150506
138.0,60.0,139.0,80.0,0.0438919206811676,0.134136683742539,82.9620192410156,135.889667441643,0.152013148174827,0.721236852120809,1.2538370419366,6.62654987022454,32.9031105903606,4.81697595341828,13.1874713294807,5.67813106892024,21.351534481497,4.98673014229375,1.52179655493298,1.20337065521611,0.939625142952798,1.95917238254488,1.54369277374895,0.0,0.308664126066205,0.730609570222269,0.115478315888467,4269808.13240576,99.7798009845118,82.6668836292808,6.27625239271419e-15,4.65624283199846e-09,0.00147255556860472,0.00624592155014371,0.0117286270378305,0.00688874100267155,0.329384816798631,0.0667857895725118,0.00948736927972038,0.215607661590515,0.0503567114963442,0.13316902279471,0.0573386175331548,0.048642549827422,0.0197840184235665,0.0,0.0155884427799907,0.0121518186116741,0.0153673314762602
138.0,60.0,136.0,80.0,0.0289720836807811,0.0934619258360831,82.855970642035,135.401778449397,0.154502263475136,0.702935368493254,1.24747717340188,6.69495470759333,32.8347063630578,4.91400268636987,13.1949036826871,5.71530479161009,21.2169805089857,4.94637872682614,1.55258703738027,1.17258021482666,0.939625157454146,1.96512233909765,1.61040894086856,0.0,0.30547454774042,0.716577172461424,0.115478317670658,3375416.8412129,99.8983852884612,82.5221264064658,1.57248205189436e-15,1.03901493692151e-09,0.000735886357642384,0.00613086545977687,0.0117043339671777,0.00673439885793288,0.32998738122205,0.0674978649275182,0.00947704311434505,0.213997483748027,0.049889981136309,0.133085949733173,0.0576454976806455,0.049563433503096,0.0198205459018482,0.0,0.0162428498501078,0.0118268347629606,0.0156596487383742
138.0,60.0,134.0,80.0,0.0215027869283585,0.0728131876581516,82.7796030644413,135.005156755017,0.155941557004129,0.692207213405523,1.2455823687808,6.74867790225288,32.7809835204229,4.98322733771913,13.2143037529421,5.74545973432971,21.1005702159846,4.91991548267355,1.56893022905682,1.15623704741862,0.939625165821817,1.97061037626101,1.64901315837331,0.0,0.303841956100291,0.709394662753857,0.11547831869903,2785684.4927657,99.9418058525828,82.4352115468962,8.69741570979408e-16,5.48765558703024e-10,0.000469247538474944,0.00609049572538967,0.0117172460958343,0.00664635573476047,0.329888422414811,0.0680276873019525,0.00947303818675664,0.212731192165804,0.0496015126603637,0.133223723988444,0.0579244706855088,0.0502398103734868,0.0198672635755597,0.0,0.016624991238335,0.0116569293501298,0.0158176124156222
138.0,60.0,132.0,80.0,0.015590843788045,0.0562569608260267,82.7022785371368,134.572762021065,0.157224636346841,0.682411530172073,1.24518092962616,6.80542773277551,32.7242339761743,5.05184223347919,13.2450174561748,5.77857934456852,20.9696631490677,4.89376468283092,1.58242428032994,1.14274301588118,0.939625172626589,1.97985647670553,1.68041149011997,0.0,0.302523110352868,0.703592463232527,0.115478319535325,2200925.85483886,99.9661967063979,82.3549337238552,5.44410279168475e-16,3.40854664850352e-10,0.000324778774116377,0.00606953203701779,0.0117465661474226,0.00656689807783506,0.329521539709263,0.0685892169566074,0.0094707611785896,0.211359924104929,0.0493258286310228,0.133500792214277,0.0582441606883724,0.0509191438494263,0.0199556102893285,0.0,0.0169374087765205,0.0115180744333983,0.015949763791018
138.0,60.0,130.0,80.0,0.0109486370674633,0.0430530981293412,82.6271751240675,134.126196762689,0.158369810695409,0.673390387048332,1.24599795231308,6.86208948648752,32.6675724321862,5.11661895245002,13.2850299396586,5.81327335832423,20.831405946957,4.86791403885458,1.59350007357078,1.13166723709866,0.939625177611753,1.99431564312102,1.70336492457423,0.0,0.301462029665549,0.698924289234959,0.115478320147993,1620954.87963241,99.9814428629823,82.2797082203389,3.60249795762402e-16,2.27877367342953e-10,0.000234956300275497,0.00606028685962444,0.011787471621446,0.00649412498981553,0.329048421445838,0.0691523648741093,0.00946933013267167,0.20993440055245,0.0490577897920089,0.133883671746264,0.0585849176839722,0.0515641849471496,0.0200982834482458,0.0,0.017166145720738,0.0114046987084037,0.0160589509491086
138.0,60.0,128.0,80.0,0.00733787717756028,0.0325853530217953,82.5565965001912,133.682041558015,0.159394296305771,0.665017171753294,1.24779850498314,6.91644474766657,32.6132172981568,5.17531622109226,13.3323633138279,5.84844199765305,20.6914177773613,4.84239946293897,1.60253939306725,1.12262792636786,0.939625180634118,2.01494766844663,1.71717434455404,0.0,0.300611953672549,0.695184420999027,0.115478320519437,1045599.50054027,99.9917918233602,82.2098278327678,2.44508991535755e-16,1.5595080539057e-10,0.000170108695002849,0.00605856206448703,0.011836888589816,0.00642674808328394,0.328548720322076,0.0696941629010824,0.00946835584805111,0.208502061892248,0.0487956085869898,0.134346781126489,0.0589332394534973,0.0521503252936757,0.0203041068327836,0.0,0.017303522932587,0.011312431543898,0.0161483756780807
138.0,60.0,128.0,90.0,0.00731812872906012,0.0325081327101968,82.556169857086,133.678361382868,0.159413403065707,0.66496967723304,1.24779071213007,6.91686449537093,32.612797551896,5.17542332711072,13.3328960205003,5.84878975919942,20.6901531727363,4.84202368374699,1.60259523065236,1.12257208888228,0.939625180668431,2.01551719961365,1.71733241131047,0.0,0.300604803074966,0.695152962284712,0.115478320523654,1045599.93446477,99.9918112426321,82.2094335577598,2.4446188172684e-16,1.55978235863197e-10,0.000170204236463032,0.00605828843453134,0.0118368110490264,0.00642628960896652,0.328544575070537,0.0696983808813501,0.00946835401841094,0.208489278315632,0.0487918124998237,0.134352123390456,0.0589367323191638,0.0521513940283472,0.0203098423075907,0.0,0.0173051117948696,0.0113118668045734,0.0161489350842796
138.0,60.0,130.0,90.0,0.0109193843326949,0.0429482945223107,82.6266793219743,134.12215160463,0.158391633911885,0.673333249437862,1.24598247289325,6.86256111895816,32.6671008016821,5.11678525289945,13.2855635547924,5.81364891826769,20.8300165346535,4.86751043442082,1.59357261224891,1.1315946985561,0.939625177658498,1.99491916928755,1.70358044256009,0.0,0.301452637735263,0.698882969882784,0.115478320153738,1620955.0961795,99.9813813054675,82.2792291342319,3.60096948814351e-16,2.27787445886896e-10,0.00023489851176151,0.00605990755208246,0.0117872931884954,0.00649355748654594,0.329043437454571,0.0691571537765095,0.00946933593200113,0.209920527041193,0.0490537525435196,0.13388913205716,0.0585887386613411,0.051565892761298,0.0201043780215316,0.0,0.0171683282176008,0.0114039747414924,0.0160596918251083
138.0,60.0,132.0,90.0,0.0155486261985785,0.0561152925316272,82.701709990455,134.568443479391,0.15724964936993,0.682341913717723,1.24515502740922,6.80594691926872,32.7237147925455,5.05208277180643,13.245507166276,5.77897086530816,20.9681883952115,4.89333168365703,1.58251861871977,1.14264867768882,0.939625172694676,1.98046506876865,1.68072608881579,0.0,0.302510756437114,0.703538112761259,0.115478319543693,2200926.07426568,99.9662709763548,82.3544090830983,5.44153626280661e-16,3.40765858016185e-10,0.000324794948578004,0.00606904765306548,0.0117463071412196,0.0065662247319814,0.329516790283614,0.0685944126508036,0.00947075421374561,0.21134490211731,0.0493214276410717,0.133505629175817,0.0582480637962485,0.0509215307236933,0.0199617295523961,0.0,0.0169405672125086,0.0115171150551974,0.0159507027619842
138.0,60.0,134.0,90.0,0.0214433432923731,0.0726232963414948,82.7789758522131,135.000700257688,0.155970296206091,0.692122186054872,1.24554218284798,6.74922714162283,32.7804342848418,4.98353150636367,13.2147243457443,5.74585649039469,21.0990553820389,4.91945158762469,1.56905228176499,1.15611499497166,0.93962516591188,1.97123528468093,1.64942937265136,0.0,0.303825761629304,0.709323415939953,0.115478318710099,2785684.71445105,99.9419933530178,82.4346059831717,8.68038759949317e-16,5.47762304394089e-10,0.00046874406388605,0.00608989006555865,0.0117168703064392,0.00664554705795765,0.329884481024016,0.0680331499009711,0.00947302072510908,0.212715520976499,0.0495967427236862,0.133227714507431,0.0579283621506419,0.0502427830287394,0.0198735263005726,0.0,0.0166291563997616,0.0116556770181721,0.0158188132027953
138.0,60.0,136.0,90.0,0.0288912528491629,0.0932118203623344,82.8554946916159,135.399112599864,0.154535857369627,0.702833526556956,1.2474166029058,6.69529028287167,32.8343707939443,4.91424728726323,13.1948440322786,5.71557155237696,21.2160796542688,4.94587344622719,1.55275444657579,1.17241280605613,0.939625157600684,1.96563902906685,1.61108890564885,0.0,0.305453542115933,0.716484759183995,0.115478317688667,3375419.25207453,99.8987077490136,82.5215084365518,1.56269201019256e-15,1.03249638360925e-09,0.000733142182139304,0.00612990934940695,0.0117037145012458,0.0067334257001831,0.32998870935062,0.0675012459834091,0.00947701397907028,0.213987701154935,0.0498847239485108,0.133084922602154,0.057648004163358,0.0495657433658253,0.0198256931113436,0.0,0.0162496547969027,0.0118251092854918,0.0156612854929065
138.0,60.0,138.0,90.0,0.0382420026046763,0.118774280675623,82.9278159628639,135.741770114505,0.152928368861431,0.714674650584254,1.25109959892775,6.64754294899278,32.882117729716,4.84804240169816,13.1869685094092,5.68950554355778,21.312137877857,4.97264242060773,1.5331785955724,1.1919886296141,0.939625148137626,1.9617754764894,1.56751438854283,0.0,0.307461355639004,0.725318039266842,0.115478316525674,3970336.04715794,99.8259729605471,82.6167766425834,3.54394238737937e-15,2.52957814473404e-09,0.00118467562853851,0.00619850590276998,0.0117131017972988,0.00683261187503944,0.329675150454013,0.0670171134097853,0.00948350277224895,0.215111939011536,0.0501912478753187,0.133102380565028,0.0574269084064731,0.0489336199180714,0.019801142014265,0.0,0.0158216760381136,0.0120313135157478,0.0154751082861707
138.0,60.0,140.0,90.0,0.0499212115791254,0.150393054617105,82.9924001432916,136.006665499672,0.151129460970037,0.727891744679417,1.25697300496003,6.60957255350709,32.9200876948212,4.789034180281,13.191544875448,5.66909109087263,21.3800719068657,4.99984259892013,1.50986950647413,1.21529768904202,0.939625137907427,1.95781789077618,1.5205613200241,0.0,0.309930427343772,0.736180601838693,0.1154783152684,4570661.82839162,99.7325995631646,82.713534182351,1.29825960422502e-14,1.01357211299069e-08,0.00176161658005045,0.00629706212551403,0.0117486597912302,0.00694596807834153,0.329063693952286,0.0665790912197633,0.00949098546374914,0.215995096481516,0.0505129774071828,0.133273148887003,0.0572744165418908,0.0483832762918508,0.0197796973939343,0.0,0.015362125305176,0.012278067584906,0.0152541067598714
138.0,60.0,142.0,90.0,0.0644472300712866,0.189382156499957,83.0461198865843,136.174406077513,0.149119606990044,0.742789434007013,1.26549299254293,6.58464930154866,32.945010497901,4.74108432011054,13.2083010379475,5.65567794542418,21.4134072319395,5.02758786440583,1.48239020919542,1.24277695537512,0.939625127237522,1.95232068793639,1.47182397586621,0.0,0.312959154988251,0.749505342626896,0.115478313957087,5176646.27555253,99.6050466959331,82.801694157323,8.38805922329944e-11,0.000165221750607041,0.00215031830216909,0.00641765633556859,0.0118107084435479,0.00707547521846231,0.328257240469027,0.0661864266178431,0.009498216003798,0.216589980823786,0.0508580302414773,0.133612910207798,0.0572120163538782,0.0479601737056467,0.0197494165365283,0.0,0.0148887772340518,0.0125717674672501,0.0149956642046798
138.0,60.0,144.0,90.0,0.0824506454144036,0.237337486607769,83.0867850416063,136.231174718782,0.146876850924562,0.759744357402816,1.27720590144757,6.57515993691935,32.9544994050794,4.70718538078411,13.236240909605,5.6503599264571,21.4071282652423,5.05600516183425,1.45035699401768,1.27481013901628,0.939625116363856,1.94436281564472,1.42247617505723,0.0,0.316666912142385,0.765817439440645,0.115478312620732,5788565.00049596,99.416380679936,82.8398137563492,2.07048359460318e-05,0.00042670604160403,0.00219353765780837,0.00655512741182118,0.0119017563056559,0.00722440962306132,0.327368923445865,0.0658676895149663,0.00949800600888071,0.216839092279627,0.0512405714360183,0.134146790683551,0.0572662569565751,0.04770756385421,0.0197062283156444,0.0,0.0144168882638712,0.0129202839137214,0.0146994634511732
138.0,60.0,146.0,90.0,0.104696371806629,0.296193951758201,83.1135498683737,136.171167548268,0.144375217430974,0.779220737585851,1.29276617886943,6.58213578019334,32.9475231018113,4.68896832012238,13.2736844314587,5.65377337776826,21.3583269046279,5.08520852208641,1.41348149067904,1.31168561064303,0.939625105429738,1.93352703029142,1.37326807845896,0.0,0.321198382131262,0.785753419135103,0.115478311276948,6406722.99920014,99.2106077236043,82.8113810818263,6.81827415708927e-05,0.000445184843764008,0.0022352058991228,0.00672136026124439,0.0120307658497243,0.00739918319822539,0.326682001072503,0.0657676339323574,0.00948193069194038,0.2164489735113,0.0516324192994299,0.134788177434645,0.0574168930642539,0.0476210813181747,0.0196369509166049,0.0,0.0139470224856255,0.0133215924994116,0.014355440980102
138.0,60.0,146.0,70.0,0.105421404530597,0.298192581731181,83.1145161489397,136.173247493087,0.144239331124882,0.779836299871919,1.29337037762855,6.58191560148912,32.9477432615073,4.68867835245692,13.2743906328485,5.65362708497328,21.3588357160258,5.08662149601052,1.41253003296538,1.31263706704625,0.939625104977908,1.93144827260645,1.37121944975865,0.0,0.321356140057003,0.786447467430085,0.115478311221418,6406723.56359119,99.2094314628779,82.8122494852634,6.80554413482115e-05,0.000445321709523373,0.00223663653547674,0.00672771755832809,0.0120367023707478,0.00740515393289208,0.326682773656016,0.0657646512899128,0.00948175924551684,0.216452788730132,0.0516472120046933,0.13479667761084,0.0574160424997896,0.0476186946979564,0.0196160696244445,0.0,0.0139263814659807,0.0133314139473661,0.0143459476790348
138.0,60.0,144.0,70.0,0.0829947949382557,0.23886022705342,83.0878133496576,136.234767122571,0.14675949690014,0.760233593300399,1.27765413478983,6.57474540667051,32.9549139183669,4.70678999978141,13.2367198838045,5.65005785771094,21.4082661632404,5.05732235320426,1.44957332453915,1.2755938073255,0.939625115960682,1.94248951855544,1.42063809071902,0.0,0.316788159824007,0.766350862735823,0.115478312571183,5788564.78212777,99.4150740348931,82.8406952280168,2.06770404975146e-05,0.000426870401514396,0.00219471556031866,0.00656009578146826,0.0119062121196534,0.00722916137701798,0.327368415846809,0.0658618921197394,0.00949790556168922,0.216851954540612,0.0512545595971081,0.134153357469757,0.0572639403230019,0.0477041827432885,0.0196875008013597,0.0,0.0143984483359809,0.0129283964358433,0.0146917139443409
138.0,60.0,142.0,70.0,0.0648549846099004,0.190543350647892,83.0473254789307,136.18012892815,0.149018053843223,0.743181894575991,1.26582252245525,6.58393534178056,32.9457244425191,4.74049312524236,13.2084600088612,5.65518829436684,21.4153058100243,5.02881130007073,1.48175775475284,1.24340940877326,0.939625126877405,1.95064541374217,1.47017449673142,0.0,0.313052533699418,0.749916157771235,0.115478313912829,5176646.05351066,99.6035293157881,82.8027893743788,8.39699609014351e-11,0.000165801037858838,0.00215136710055147,0.00642158947624614,0.0118140398393826,0.0070792910032137,0.328256410475877,0.0661775767774999,0.00949827668406105,0.216612129587861,0.0508711752687802,0.133616545878292,0.0572079334439022,0.0479549236411753,0.0197327702817082,0.0,0.0148723177799217,0.0125783569427821,0.0149894946969173
138.0,60.0,140.0,70.0,0.05022498040006,0.151276292788938,82.9937236251713,136.014017073956,0.15104152072789,0.728208080374459,1.25721213679195,6.60863574927321,32.9210244857347,4.78832271613946,13.1913950583675,5.66845882854564,21.3825388422999,5.00098123070477,1.50936479176633,1.21580240283152,0.9396251375908,1.95630602164866,1.519105748336,0.0,0.310002268789732,0.736496664848019,0.115478315229487,4570661.60453267,99.7313387641876,82.715230562137,1.32200426603049e-14,1.03533888892184e-08,0.00176884018249781,0.00630043343983275,0.0117511871530492,0.00694904848172783,0.329059747446337,0.0665683219431863,0.00949107325842291,0.216022640133903,0.0505251180699649,0.133273318251387,0.0572687524877537,0.0483766997331006,0.0197646730402778,0.0,0.0153476136199063,0.012283321968402,0.0152492004368489
